satira,qtd_excl,qtd_pont,qtd_adv_intens,qtd_interj,qtd_adj_pos,qtd_adj_neg,qtd_pal_pos,qtd_pal_neg,qtd_pal_neu,qtd_conj_adv,med_dist_polaridade,qtd_diminut,qtd_aument,med_pal_par,med_pal_fra,med_comp_pal,tot_frases,ttr,tot_oov,raz_oov,tot_maiusc,tot_aspas,raz_ADJ,raz_ADP,raz_ADV,raz_AUX,raz_CCONJ,raz_DET,raz_INTJ,raz_NOUN,raz_PRON,raz_PROPN,raz_PUNCT,raz_SCONJ,raz_SYM,raz_VERB,qtd_pal_agradec,qtd_pal_desculp,qtd_perguntas,val_emotiv
0,0,18,0,0,1,0,1,2,11,0,1.0,0,0,62.0,20.666666666666668,4.709677419354839,3,0.725,0,0.0,23,4,0.0375,0.1625,0.025,0.0375,0.0,0.075,0.0,0.1625,0.0375,0.1125,0.225,0.0125,0.0,0.0625,0,0,0,0.2777777777777778
0,0,5,0,0,0,0,1,2,6,0,1.0,0,0,42.0,42.0,5.095238095238095,1,0.8297872340425532,0,0.0,14,0,0.0425531914893617,0.1702127659574468,0.0,0.0,0.0,0.0851063829787234,0.0,0.1276595744680851,0.0,0.2765957446808511,0.10638297872340426,0.02127659574468085,0.0,0.06382978723404255,0,0,0,0.2222222222222222
0,0,11,4,0,2,3,4,5,10,1,12.0,0,1,96.0,24.0,4.760416666666667,4,0.7289719626168224,0,0.0,6,0,0.056074766355140186,0.14018691588785046,0.07476635514018691,0.08411214953271028,0.037383177570093455,0.07476635514018691,0.0,0.18691588785046728,0.07476635514018691,0.028037383177570093,0.102803738317757,0.018691588785046728,0.0,0.11214953271028037,0,0,0,0.4375
0,0,17,0,0,1,0,3,4,5,0,3.0,0,0,89.0,22.25,5.303370786516854,4,0.7075471698113207,0,0.0,31,0,0.04716981132075472,0.20754716981132076,0.02830188679245283,0.02830188679245283,0.0,0.0660377358490566,0.0,0.16037735849056603,0.018867924528301886,0.12264150943396226,0.16037735849056603,0.0,0.018867924528301886,0.08490566037735849,0,0,0,0.3076923076923077
0,0,9,0,0,0,1,2,2,3,0,4.0,0,0,40.0,20.0,5.2,2,0.8163265306122449,0,0.0,15,0,0.061224489795918366,0.20408163265306123,0.0,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.0,0.22448979591836735,0.02040816326530612,0.1836734693877551,0.1836734693877551,0.0,0.0,0.04081632653061224,0,0,0,0.23076923076923078
0,0,7,0,0,2,0,4,5,8,0,9.8,0,2,69.0,23.0,5.144927536231884,3,0.7763157894736842,0,0.0,14,0,0.06578947368421052,0.15789473684210525,0.039473684210526314,0.02631578947368421,0.0,0.11842105263157894,0.0,0.2236842105263158,0.013157894736842105,0.13157894736842105,0.09210526315789473,0.02631578947368421,0.0,0.10526315789473684,0,0,0,0.32
0,0,16,0,0,2,1,2,4,10,0,19.0,0,1,93.0,93.0,5.365591397849462,1,0.6697247706422018,0,0.0,13,0,0.06422018348623854,0.22018348623853212,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.05504587155963303,0.0,0.27522935779816515,0.009174311926605505,0.09174311926605505,0.14678899082568808,0.009174311926605505,0.0,0.05504587155963303,0,0,0,0.2222222222222222
0,0,17,0,0,0,0,2,2,2,0,20.0,0,0,55.0,27.5,4.963636363636364,2,0.7777777777777778,0,0.0,19,2,0.013888888888888888,0.1527777777777778,0.013888888888888888,0.027777777777777776,0.0,0.05555555555555555,0.0,0.18055555555555555,0.041666666666666664,0.1527777777777778,0.2361111111111111,0.013888888888888888,0.0,0.09722222222222222,0,0,0,0.1
0,0,18,0,0,0,0,3,1,10,0,4.0,0,3,80.0,40.0,5.5125,2,0.6938775510204082,0,0.0,5,6,0.061224489795918366,0.15306122448979592,0.02040816326530612,0.030612244897959183,0.07142857142857142,0.07142857142857142,0.0,0.30612244897959184,0.01020408163265306,0.02040816326530612,0.1836734693877551,0.02040816326530612,0.0,0.05102040816326531,0,0,0,0.22857142857142856
0,0,4,0,0,1,3,1,4,4,1,8.0,0,0,42.0,21.0,4.928571428571429,2,0.8913043478260869,0,0.0,5,0,0.10869565217391304,0.21739130434782608,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.0,0.21739130434782608,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.0,0.0,0.043478260869565216,0,0,0,0.5833333333333334
0,0,4,0,0,0,1,1,1,1,0,15.0,0,1,32.0,32.0,5.0,1,0.8888888888888888,0,0.0,14,0,0.08333333333333333,0.2222222222222222,0.0,0.0,0.0,0.05555555555555555,0.0,0.1388888888888889,0.0,0.3055555555555556,0.1111111111111111,0.0,0.0,0.027777777777777776,0,0,0,0.5
0,0,5,0,0,1,0,4,0,6,0,0.0,0,1,32.0,32.0,5.625,1,0.918918918918919,0,0.0,11,0,0.10810810810810811,0.1891891891891892,0.02702702702702703,0.02702702702702703,0.0,0.05405405405405406,0.0,0.16216216216216217,0.0,0.1891891891891892,0.13513513513513514,0.0,0.0,0.05405405405405406,0,0,0,0.625
0,0,7,0,0,0,0,4,1,1,0,8.0,0,2,62.0,31.0,4.919354838709677,2,0.7536231884057971,0,0.0,13,0,0.0,0.21739130434782608,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.10144927536231885,0.0,0.2318840579710145,0.043478260869565216,0.14492753623188406,0.10144927536231885,0.0,0.0,0.07246376811594203,0,0,0,0.047619047619047616
0,0,4,0,0,2,0,3,0,5,0,0.0,0,2,43.0,43.0,5.511627906976744,1,0.9148936170212766,0,0.0,5,0,0.1702127659574468,0.10638297872340426,0.06382978723404255,0.0,0.02127659574468085,0.14893617021276595,0.0,0.1702127659574468,0.06382978723404255,0.0851063829787234,0.0851063829787234,0.0,0.0,0.0851063829787234,0,0,0,0.9166666666666666
0,0,9,0,0,0,0,1,2,5,0,6.0,0,0,64.0,32.0,5.84375,2,0.8356164383561644,1,0.0136986301369863,26,0,0.0,0.2191780821917808,0.0136986301369863,0.0136986301369863,0.0,0.0821917808219178,0.0,0.2328767123287671,0.0136986301369863,0.2054794520547945,0.1232876712328767,0.0136986301369863,0.0,0.0547945205479452,0,0,0,0.047619047619047616
0,0,12,0,0,0,0,3,1,3,0,4.0,0,0,63.0,15.75,4.968253968253968,4,0.84,0,0.0,25,0,0.02666666666666667,0.16,0.05333333333333334,0.02666666666666667,0.013333333333333334,0.06666666666666667,0.0,0.17333333333333334,0.013333333333333334,0.17333333333333334,0.16,0.013333333333333334,0.0,0.08,0,0,0,0.3157894736842105
0,0,6,0,0,0,0,0,1,5,0,0.0,0,1,52.0,26.0,4.9423076923076925,2,0.8448275862068966,0,0.0,23,2,0.0,0.20689655172413793,0.017241379310344827,0.034482758620689655,0.0,0.06896551724137931,0.0,0.22413793103448276,0.034482758620689655,0.22413793103448276,0.10344827586206896,0.0,0.0,0.06896551724137931,0,0,0,0.058823529411764705
0,0,5,0,0,1,1,3,1,5,0,15.0,0,0,56.0,56.0,5.178571428571429,1,0.7868852459016393,0,0.0,12,0,0.06557377049180328,0.2459016393442623,0.03278688524590164,0.04918032786885246,0.03278688524590164,0.11475409836065574,0.0,0.2459016393442623,0.01639344262295082,0.04918032786885246,0.08196721311475409,0.0,0.0,0.04918032786885246,0,0,0,0.3333333333333333
0,0,6,0,0,0,0,1,0,3,0,0.0,0,1,45.0,22.5,5.266666666666667,2,0.7843137254901961,0,0.0,16,0,0.058823529411764705,0.23529411764705882,0.0,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0,0.21568627450980393,0.0,0.23529411764705882,0.11764705882352941,0.0,0.0,0.0,0,0,0,0.2727272727272727
0,0,29,0,0,0,1,1,6,9,0,4.5,0,3,133.0,12.090909090909092,4.7819548872180455,11,0.654320987654321,0,0.0,38,4,0.030864197530864196,0.17901234567901234,0.006172839506172839,0.006172839506172839,0.030864197530864196,0.09876543209876543,0.0,0.19753086419753085,0.018518518518518517,0.12962962962962962,0.17901234567901234,0.012345679012345678,0.006172839506172839,0.05555555555555555,0,0,0,0.14634146341463414
0,0,19,0,0,3,1,6,5,7,3,14.0,0,0,146.0,16.22222222222222,4.595890410958904,9,0.6606060606060606,2,0.012121212121212121,20,2,0.048484848484848485,0.16363636363636364,0.006060606060606061,0.03636363636363636,0.01818181818181818,0.11515151515151516,0.0,0.18787878787878787,0.06666666666666667,0.05454545454545454,0.11515151515151516,0.030303030303030304,0.006060606060606061,0.08484848484848485,0,0,1,0.2
0,0,12,0,0,0,0,0,0,3,0,0.0,0,2,57.0,14.25,5.157894736842105,4,0.782608695652174,0,0.0,25,0,0.0,0.15942028985507245,0.028985507246376812,0.043478260869565216,0.014492753623188406,0.07246376811594203,0.0,0.18840579710144928,0.0,0.18840579710144928,0.17391304347826086,0.0,0.014492753623188406,0.057971014492753624,0,0,0,0.11764705882352941
0,0,20,0,0,0,0,1,2,4,0,9.0,0,1,69.0,34.5,4.927536231884058,2,0.6629213483146067,0,0.0,30,0,0.0,0.10112359550561797,0.011235955056179775,0.011235955056179775,0.0449438202247191,0.10112359550561797,0.0,0.14606741573033707,0.0,0.3146067415730337,0.2247191011235955,0.0,0.0,0.033707865168539325,0,0,0,0.0625
0,0,8,0,0,0,0,0,0,2,0,0.0,0,1,54.0,54.0,5.2592592592592595,1,0.8225806451612904,0,0.0,19,2,0.016129032258064516,0.20967741935483872,0.04838709677419355,0.0,0.03225806451612903,0.08064516129032258,0.0,0.20967741935483872,0.03225806451612903,0.16129032258064516,0.12903225806451613,0.0,0.0,0.06451612903225806,0,0,0,0.23529411764705882
0,0,9,0,0,0,1,1,2,7,0,13.0,0,1,61.0,30.5,5.245901639344262,2,0.7857142857142857,0,0.0,21,0,0.04285714285714286,0.22857142857142856,0.014285714285714285,0.014285714285714285,0.0,0.08571428571428572,0.0,0.2,0.014285714285714285,0.2,0.12857142857142856,0.014285714285714285,0.0,0.05714285714285714,0,0,0,0.2222222222222222
0,0,16,1,0,0,0,2,3,5,1,16.0,0,0,83.0,27.666666666666668,4.506024096385542,3,0.6666666666666666,0,0.0,15,0,0.010101010101010102,0.18181818181818182,0.030303030303030304,0.020202020202020204,0.010101010101010102,0.10101010101010101,0.0,0.20202020202020202,0.050505050505050504,0.0707070707070707,0.16161616161616163,0.010101010101010102,0.0,0.0707070707070707,0,0,0,0.14814814814814814
0,0,12,0,0,2,0,5,2,4,0,9.5,0,1,79.0,39.5,5.405063291139241,2,0.7472527472527473,0,0.0,13,0,0.04395604395604396,0.17582417582417584,0.01098901098901099,0.01098901098901099,0.03296703296703297,0.0989010989010989,0.0,0.24175824175824176,0.01098901098901099,0.08791208791208792,0.13186813186813187,0.04395604395604396,0.0,0.07692307692307693,0,0,0,0.1724137931034483
0,0,7,0,0,0,0,3,1,1,0,20.0,0,1,70.0,35.0,4.642857142857143,2,0.7662337662337663,0,0.0,12,0,0.012987012987012988,0.19480519480519481,0.012987012987012988,0.012987012987012988,0.025974025974025976,0.09090909090909091,0.0,0.2077922077922078,0.07792207792207792,0.11688311688311688,0.09090909090909091,0.03896103896103896,0.0,0.11688311688311688,0,0,0,0.08
0,0,11,0,0,1,0,3,1,3,0,21.0,0,0,48.0,24.0,5.541666666666667,2,0.7966101694915254,0,0.0,20,2,0.03389830508474576,0.1864406779661017,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.1016949152542373,0.0,0.13559322033898305,0.0,0.23728813559322035,0.1864406779661017,0.01694915254237288,0.0,0.03389830508474576,0,0,0,0.3
0,0,11,0,0,0,1,1,4,8,0,16.0,0,2,57.0,28.5,5.701754385964913,2,0.8088235294117647,0,0.0,19,0,0.07352941176470588,0.19117647058823528,0.0,0.0,0.0,0.07352941176470588,0.0,0.17647058823529413,0.014705882352941176,0.20588235294117646,0.16176470588235295,0.0,0.0,0.07352941176470588,0,0,0,0.29411764705882354
0,0,7,0,0,0,1,0,3,4,0,0.0,0,1,51.0,51.0,4.921568627450981,1,0.8448275862068966,0,0.0,17,0,0.017241379310344827,0.25862068965517243,0.0,0.0,0.017241379310344827,0.06896551724137931,0.0,0.15517241379310345,0.034482758620689655,0.22413793103448276,0.1206896551724138,0.017241379310344827,0.0,0.06896551724137931,0,0,0,0.07692307692307693
0,0,16,0,0,0,0,4,0,4,0,0.0,0,2,78.0,26.0,4.756410256410256,3,0.7127659574468085,0,0.0,15,2,0.0425531914893617,0.18085106382978725,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.0851063829787234,0.0,0.20212765957446807,0.02127659574468085,0.1276595744680851,0.1702127659574468,0.0425531914893617,0.0,0.07446808510638298,0,0,0,0.19230769230769232
0,0,3,1,0,0,2,3,2,2,0,25.5,0,0,65.0,21.666666666666668,5.3076923076923075,3,0.8676470588235294,0,0.0,6,0,0.04411764705882353,0.17647058823529413,0.04411764705882353,0.058823529411764705,0.04411764705882353,0.11764705882352941,0.0,0.20588235294117646,0.029411764705882353,0.058823529411764705,0.04411764705882353,0.014705882352941176,0.0,0.08823529411764706,0,0,0,0.3
0,0,17,0,0,0,0,4,2,7,0,19.666666666666668,0,2,91.0,30.333333333333332,5.021978021978022,3,0.7247706422018348,1,0.009174311926605505,19,0,0.08256880733944955,0.2018348623853211,0.01834862385321101,0.009174311926605505,0.01834862385321101,0.07339449541284404,0.0,0.1926605504587156,0.009174311926605505,0.11926605504587157,0.1559633027522936,0.01834862385321101,0.01834862385321101,0.05504587155963303,0,0,0,0.4074074074074074
0,0,11,0,0,0,0,2,0,7,0,0.0,0,0,77.0,25.666666666666668,5.415584415584416,3,0.7159090909090909,0,0.0,25,0,0.03409090909090909,0.18181818181818182,0.011363636363636364,0.011363636363636364,0.045454545454545456,0.056818181818181816,0.0,0.125,0.03409090909090909,0.20454545454545456,0.125,0.011363636363636364,0.0,0.125,0,0,0,0.18181818181818182
0,0,9,0,0,1,1,2,3,7,0,26.0,0,0,80.0,40.0,5.425,2,0.7528089887640449,0,0.0,27,0,0.033707865168539325,0.24719101123595505,0.0,0.0,0.02247191011235955,0.056179775280898875,0.0,0.21348314606741572,0.0,0.2696629213483146,0.10112359550561797,0.0,0.0,0.0449438202247191,0,0,0,0.13043478260869565
0,0,7,0,0,0,0,2,2,3,0,38.0,0,4,57.0,28.5,5.421052631578948,2,0.8125,0,0.0,12,0,0.0625,0.1875,0.0,0.03125,0.015625,0.09375,0.0,0.1875,0.03125,0.140625,0.109375,0.015625,0.0,0.109375,0,0,0,0.21052631578947367
0,0,17,0,0,0,0,2,3,1,0,14.666666666666666,0,0,70.0,23.333333333333332,5.457142857142857,3,0.7126436781609196,1,0.011494252873563218,39,2,0.0,0.12643678160919541,0.022988505747126436,0.0,0.0,0.11494252873563218,0.0,0.14942528735632185,0.0,0.2413793103448276,0.19540229885057472,0.05747126436781609,0.0,0.06896551724137931,0,0,0,0.10526315789473684
0,0,16,1,0,2,1,3,2,7,0,21.0,0,0,79.0,13.166666666666666,4.455696202531645,6,0.6947368421052632,0,0.0,21,4,0.05263157894736842,0.10526315789473684,0.06315789473684211,0.021052631578947368,0.042105263157894736,0.10526315789473684,0.0,0.16842105263157894,0.042105263157894736,0.08421052631578947,0.16842105263157894,0.021052631578947368,0.0,0.09473684210526316,0,0,0,0.44
0,0,11,1,0,5,0,6,3,3,1,12.0,0,2,75.0,15.0,5.2,5,0.7906976744186046,0,0.0,11,0,0.08139534883720931,0.1744186046511628,0.11627906976744186,0.011627906976744186,0.03488372093023256,0.10465116279069768,0.0,0.22093023255813954,0.03488372093023256,0.046511627906976744,0.12790697674418605,0.0,0.0,0.046511627906976744,0,0,0,0.7391304347826086
0,0,16,1,0,0,1,5,2,8,0,12.25,0,3,86.0,28.666666666666668,5.244186046511628,3,0.6990291262135923,0,0.0,13,0,0.04854368932038835,0.21359223300970873,0.019417475728155338,0.019417475728155338,0.009708737864077669,0.08737864077669903,0.0,0.23300970873786409,0.0,0.0970873786407767,0.1553398058252427,0.009708737864077669,0.0,0.08737864077669903,0,0,0,0.21212121212121213
0,0,7,1,0,1,0,3,0,5,0,0.0,0,0,67.0,16.75,5.597014925373134,4,0.7972972972972973,0,0.0,12,0,0.0945945945945946,0.21621621621621623,0.05405405405405406,0.013513513513513514,0.02702702702702703,0.10810810810810811,0.0,0.21621621621621623,0.013513513513513514,0.06756756756756757,0.0945945945945946,0.0,0.0,0.08108108108108109,0,0,0,0.5
0,0,9,0,0,0,0,2,0,5,0,0.0,0,1,46.0,23.0,5.326086956521739,2,0.7818181818181819,0,0.0,19,0,0.01818181818181818,0.18181818181818182,0.0,0.0,0.0,0.10909090909090909,0.0,0.2,0.0,0.2,0.16363636363636364,0.01818181818181818,0.0,0.09090909090909091,0,0,0,0.0625
0,0,3,0,0,2,0,2,3,6,0,10.666666666666666,0,0,39.0,19.5,5.282051282051282,2,0.8571428571428571,0,0.0,2,0,0.11904761904761904,0.07142857142857142,0.023809523809523808,0.07142857142857142,0.07142857142857142,0.11904761904761904,0.0,0.19047619047619047,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.11904761904761904,0,0,0,0.46153846153846156
0,0,4,1,0,0,0,1,0,1,0,0.0,0,1,32.0,32.0,4.875,1,0.8055555555555556,0,0.0,7,0,0.0,0.2777777777777778,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.0,0.2222222222222222,0.08333333333333333,0.16666666666666666,0.1111111111111111,0.0,0.0,0.05555555555555555,0,0,0,0.1
0,0,10,1,0,0,0,2,0,7,0,0.0,0,0,76.0,25.333333333333332,4.855263157894737,3,0.7558139534883721,0,0.0,15,0,0.023255813953488372,0.18604651162790697,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.0,0.22093023255813954,0.023255813953488372,0.10465116279069768,0.11627906976744186,0.023255813953488372,0.0,0.06976744186046512,0,0,0,0.16
0,0,17,1,0,1,0,6,4,8,1,19.333333333333332,0,1,109.0,18.166666666666668,4.954128440366972,6,0.7380952380952381,0,0.0,14,0,0.05555555555555555,0.15079365079365079,0.031746031746031744,0.031746031746031744,0.05555555555555555,0.07936507936507936,0.0,0.24603174603174602,0.03968253968253968,0.07142857142857142,0.1349206349206349,0.015873015873015872,0.0,0.05555555555555555,0,0,0,0.2894736842105263
0,0,13,1,0,0,0,2,1,7,1,40.0,0,2,107.0,21.4,4.953271028037383,5,0.7166666666666667,0,0.0,4,0,0.016666666666666666,0.14166666666666666,0.025,0.025,0.06666666666666667,0.1,0.0,0.24166666666666667,0.06666666666666667,0.0,0.10833333333333334,0.016666666666666666,0.0,0.175,0,0,0,0.1
0,0,8,0,0,1,1,1,2,3,0,8.0,0,2,78.0,26.0,5.064102564102564,3,0.7093023255813954,0,0.0,3,0,0.06976744186046512,0.23255813953488372,0.023255813953488372,0.011627906976744186,0.023255813953488372,0.06976744186046512,0.0,0.2558139534883721,0.03488372093023256,0.011627906976744186,0.09302325581395349,0.011627906976744186,0.0,0.11627906976744186,0,0,0,0.25
0,0,1,1,0,2,0,3,0,6,1,0.0,0,2,67.0,67.0,5.358208955223881,1,0.8088235294117647,0,0.0,8,0,0.10294117647058823,0.17647058823529413,0.029411764705882353,0.0,0.07352941176470588,0.1323529411764706,0.0,0.2647058823529412,0.04411764705882353,0.07352941176470588,0.014705882352941176,0.014705882352941176,0.0,0.07352941176470588,0,0,0,0.391304347826087
0,0,6,0,0,0,0,2,1,6,0,2.0,0,0,33.0,33.0,4.96969696969697,1,0.8717948717948718,0,0.0,15,0,0.05128205128205128,0.2564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.15384615384615385,0.0,0.2564102564102564,0.15384615384615385,0.0,0.0,0.02564102564102564,0,0,0,0.2857142857142857
0,0,20,1,0,2,2,5,6,6,1,2.5,0,2,111.0,13.875,5.45045045045045,8,0.7480916030534351,1,0.007633587786259542,29,0,0.05343511450381679,0.12213740458015267,0.061068702290076333,0.022900763358778626,0.030534351145038167,0.061068702290076333,0.0,0.16793893129770993,0.022900763358778626,0.1297709923664122,0.15267175572519084,0.030534351145038167,0.0,0.1297709923664122,0,0,0,0.38461538461538464
0,0,10,0,0,2,0,4,2,8,1,1.0,0,0,90.0,22.5,5.222222222222222,4,0.8,0,0.0,8,0,0.08,0.19,0.02,0.02,0.04,0.1,0.0,0.23,0.02,0.03,0.1,0.03,0.0,0.14,0,0,1,0.2702702702702703
0,0,49,4,0,4,0,14,5,25,1,13.75,0,5,245.0,49.0,5.412244897959184,5,0.5408163265306123,3,0.01020408163265306,21,4,0.11904761904761904,0.15306122448979592,0.04081632653061224,0.013605442176870748,0.04081632653061224,0.08163265306122448,0.0,0.22108843537414966,0.027210884353741496,0.02040816326530612,0.16666666666666666,0.02040816326530612,0.0,0.07482993197278912,0,0,0,0.5402298850574713
0,0,4,1,0,1,0,2,0,12,0,0.0,0,2,75.0,37.5,5.453333333333333,2,0.7215189873417721,0,0.0,4,0,0.12658227848101267,0.22784810126582278,0.0379746835443038,0.0,0.05063291139240506,0.0759493670886076,0.0,0.3291139240506329,0.012658227848101266,0.0,0.05063291139240506,0.0,0.0,0.08860759493670886,0,0,0,0.3939393939393939
0,0,7,0,0,0,0,2,1,5,0,8.0,0,3,80.0,40.0,4.9,2,0.7586206896551724,0,0.0,11,0,0.04597701149425287,0.25287356321839083,0.0,0.011494252873563218,0.022988505747126436,0.09195402298850575,0.0,0.28735632183908044,0.034482758620689655,0.08045977011494253,0.08045977011494253,0.0,0.0,0.06896551724137931,0,0,0,0.12903225806451613
0,0,9,1,0,0,1,5,3,3,1,11.0,0,0,65.0,32.5,5.030769230769231,2,0.7702702702702703,0,0.0,2,0,0.05405405405405406,0.1891891891891892,0.04054054054054054,0.02702702702702703,0.04054054054054054,0.10810810810810811,0.0,0.24324324324324326,0.04054054054054054,0.013513513513513514,0.12162162162162163,0.013513513513513514,0.0,0.10810810810810811,0,0,0,0.2692307692307692
0,0,2,0,0,1,0,3,2,1,0,3.5,0,0,29.0,29.0,5.379310344827586,1,0.7741935483870968,0,0.0,1,0,0.0967741935483871,0.12903225806451613,0.06451612903225806,0.0967741935483871,0.0,0.12903225806451613,0.0,0.1935483870967742,0.06451612903225806,0.0,0.06451612903225806,0.06451612903225806,0.0,0.0967741935483871,0,0,0,0.5555555555555556
0,0,16,0,0,0,1,4,2,7,0,19.5,0,0,77.0,77.0,5.246753246753247,1,0.6344086021505376,0,0.0,34,0,0.021505376344086023,0.27956989247311825,0.0,0.0,0.021505376344086023,0.03225806451612903,0.0,0.10752688172043011,0.0,0.3225806451612903,0.17204301075268819,0.010752688172043012,0.0,0.021505376344086023,0,0,0,0.16666666666666666
0,0,6,0,0,0,0,2,1,1,0,10.0,0,0,27.0,13.5,5.7407407407407405,2,0.8484848484848485,0,0.0,2,2,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.09090909090909091,0.0,0.12121212121212122,0.0,0.18181818181818182,0.030303030303030304,0.0,0.18181818181818182,0.030303030303030304,0.0,0.15151515151515152,0,0,0,0.45454545454545453
0,0,7,0,0,0,1,1,1,3,0,40.0,0,0,47.0,47.0,5.148936170212766,1,0.8181818181818182,0,0.0,14,0,0.05454545454545454,0.14545454545454545,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.07272727272727272,0.0,0.14545454545454545,0.01818181818181818,0.18181818181818182,0.12727272727272726,0.03636363636363636,0.0,0.07272727272727272,0,0,0,0.4166666666666667
0,0,18,0,0,2,0,6,3,11,1,20.5,0,1,135.0,27.0,5.57037037037037,5,0.6339869281045751,0,0.0,10,0,0.0718954248366013,0.13071895424836602,0.032679738562091505,0.0196078431372549,0.0718954248366013,0.1437908496732026,0.0,0.22875816993464052,0.05228758169934641,0.006535947712418301,0.11764705882352941,0.026143790849673203,0.0,0.0915032679738562,0,0,0,0.32653061224489793
0,0,9,0,0,1,0,2,0,4,0,0.0,0,0,51.0,25.5,5.392156862745098,2,0.8333333333333334,0,0.0,8,0,0.11666666666666667,0.2,0.016666666666666666,0.0,0.016666666666666666,0.1,0.0,0.18333333333333332,0.016666666666666666,0.016666666666666666,0.15,0.016666666666666666,0.0,0.11666666666666667,0,0,0,0.4444444444444444
0,0,5,1,0,1,0,1,1,2,0,29.0,0,0,43.0,43.0,4.837209302325581,1,0.8333333333333334,0,0.0,6,0,0.020833333333333332,0.2708333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0625,0.0,0.20833333333333334,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.0,0.0,0.125,0,0,0,0.1875
0,0,3,0,0,1,0,1,3,5,0,3.5,0,0,41.0,41.0,4.902439024390244,1,0.8409090909090909,0,0.0,9,0,0.022727272727272728,0.18181818181818182,0.0,0.0,0.06818181818181818,0.09090909090909091,0.0,0.18181818181818182,0.0,0.18181818181818182,0.06818181818181818,0.022727272727272728,0.0,0.09090909090909091,0,0,0,0.08333333333333333
0,0,10,0,0,0,0,5,6,3,0,6.0,0,1,80.0,26.666666666666668,5.2375,3,0.8111111111111111,0,0.0,22,0,0.011111111111111112,0.18888888888888888,0.0,0.011111111111111112,0.011111111111111112,0.13333333333333333,0.0,0.3,0.011111111111111112,0.08888888888888889,0.1111111111111111,0.011111111111111112,0.0,0.12222222222222222,0,0,0,0.02631578947368421
0,0,7,0,0,0,0,2,0,5,0,0.0,0,1,63.0,31.5,5.253968253968254,2,0.8142857142857143,0,0.0,13,0,0.02857142857142857,0.2,0.04285714285714286,0.0,0.0,0.11428571428571428,0.0,0.2,0.04285714285714286,0.14285714285714285,0.1,0.02857142857142857,0.0,0.1,0,0,0,0.23809523809523808
0,0,13,0,0,0,1,2,3,5,1,17.333333333333332,0,0,73.0,36.5,4.835616438356165,2,0.6627906976744186,0,0.0,36,0,0.023255813953488372,0.20930232558139536,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.06976744186046512,0.0,0.12790697674418605,0.011627906976744186,0.29069767441860467,0.1511627906976744,0.0,0.011627906976744186,0.046511627906976744,0,0,0,0.2
0,0,9,0,0,1,0,2,4,6,0,18.0,0,2,70.0,23.333333333333332,5.214285714285714,3,0.7721518987341772,0,0.0,12,0,0.05063291139240506,0.24050632911392406,0.0,0.012658227848101266,0.02531645569620253,0.11392405063291139,0.0,0.26582278481012656,0.012658227848101266,0.11392405063291139,0.11392405063291139,0.0,0.0,0.05063291139240506,0,0,1,0.16
0,0,8,0,0,1,0,6,4,7,1,5.75,0,0,95.0,31.666666666666668,5.242105263157895,3,0.7864077669902912,0,0.0,9,0,0.0970873786407767,0.1650485436893204,0.02912621359223301,0.019417475728155338,0.0,0.10679611650485436,0.0,0.23300970873786409,0.02912621359223301,0.04854368932038835,0.07766990291262135,0.038834951456310676,0.0,0.14563106796116504,0,0,0,0.3333333333333333
0,0,11,0,0,2,0,4,0,4,0,0.0,0,2,51.0,25.5,5.666666666666667,2,0.7580645161290323,0,0.0,5,0,0.0967741935483871,0.1935483870967742,0.08064516129032258,0.016129032258064516,0.03225806451612903,0.04838709677419355,0.0,0.22580645161290322,0.0,0.04838709677419355,0.1774193548387097,0.0,0.0,0.06451612903225806,0,0,0,0.6111111111111112
0,0,7,0,0,2,0,3,1,10,0,4.5,0,0,65.0,16.25,5.7846153846153845,4,0.8472222222222222,0,0.0,5,0,0.125,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.027777777777777776,0.027777777777777776,0.0,0.2222222222222222,0.013888888888888888,0.013888888888888888,0.09722222222222222,0.013888888888888888,0.0,0.1388888888888889,0,0,0,0.46153846153846156
0,0,11,0,0,0,1,2,1,2,0,10.0,0,0,37.0,37.0,5.0,1,0.8541666666666666,0,0.0,16,0,0.041666666666666664,0.14583333333333334,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.125,0.08333333333333333,0.20833333333333334,0.22916666666666666,0.020833333333333332,0.0,0.08333333333333333,0,0,0,0.2
